DateTime,Qheating_building_W,Tair_zoneNorth_K,Tair_zoneCore_K,Tair_zoneSouth_K,heatsys1.schedule1.Tset1,heatsys1.schedule1.Tset2,heatsys1.schedule1.Tset3
248400,0,291.15784,291.2244,291.08917,291.15,291.15,291.15
249000,25000,290.99673,291.05453,291.45316,291.15,291.15,291.15
249600,0,291.32648,291.35794,291.23514,291.15,291.15,291.15
250200,0,291.12802,291.17346,291.05096,291.15,291.15,291.15
250800,16000,291.47156,291.00824,291.4065,291.15,291.15,291.15
251400,0,291.2392,291.2886,291.1833,291.15,291.15,291.15
252000,50000,291.04303,291.11047,290.99472,291.15,291.15,291.15
252600,0,291.34476,291.40518,291.30215,291.15,291.15,291.15
253200,0,291.12332,291.2117,291.08566,291.15,291.15,291.15
253800,16000,291.4473,291.03952,291.41367,291.15,291.15,291.15
254400,0,291.20016,291.31326,291.16965,291.15,291.15,291.15
255000,50000,290.98895,291.1284,290.96133,291.15,291.15,291.15
255600,0,291.2795,291.41812,291.25406,291.15,291.15,291.15
256200,50000,291.04675,291.21924,291.02335,291.15,291.15,291.15
256800,16000,291.32376,291.04272,291.302,291.15,291.15,291.15
257400,0,291.07526,291.31223,291.05493,291.15,291.15,291.15
258000,0,291.37827,291.12122,291.3592,291.15,291.15,291.15
258600,0,291.11697,291.4086,291.09897,291.15,291.15,291.15
259200,0,291.40738,291.20505,291.39032,291.15,291.15,291.15
259800,16000,291.138,291.029,291.1218,291.15,291.15,291.15
260400,0,291.41986,291.29718,291.40436,291.15,291.15,291.15
261000,0,291.14243,291.1077,291.1276,291.15,291.15,291.15
261600,0,291.4185,291.39493,291.4042,291.15,291.15,291.15
262200,0,291.1339,291.1924,291.12012,291.15,291.15,291.15
262800,16000,291.40347,291.0127,291.39014,291.15,291.15,291.15
263400,0,291.1116,291.27942,291.09866,291.15,291.15,291.15
264000,0,291.3773,291.0864,291.3647,291.15,291.15,291.15
264600,0,291.0808,291.37027,291.06854,291.15,291.15,291.15
265200,0,291.3429,291.16455,291.3309,291.15,291.15,291.15
265800,66000,291.04715,290.98608,291.0354,291.15,291.15,291.15
266400,0,291.26666,291.25385,291.25513,291.15,291.15,291.15
267000,50000,290.97482,291.0617,290.9635,291.15,291.15,291.15
267600,0,291.19775,291.34473,291.18658,291.15,291.15,291.15
268200,0,291.42474,291.13913,291.41373,291.15,291.15,291.15
268800,0,291.09552,291.41177,291.08466,291.15,291.15,291.15
269400,0,291.33066,291.19424,291.31992,291.15,291.15,291.15
270000,66000,291.01236,291.00623,291.00174,291.15,291.15,291.15
270600,0,291.21262,291.26535,291.20212,291.15,291.15,291.15
271200,25000,290.90646,291.0662,291.4104,291.15,291.15,291.15
271800,0,291.11542,291.3444,291.06354,291.15,291.15,291.15
272400,0,291.3307,291.1332,291.28717,291.15,291.15,291.15
273000,50000,290.99237,291.40244,290.9559,291.15,291.15,291.15
273600,0,291.1785,291.18216,291.1476,291.15,291.15,291.15
274200,16000,291.37634,290.9894,291.34973,291.15,291.15,291.15
274800,50000,291.02014,291.24374,290.99695,291.15,291.15,291.15
275400,16000,291.19052,291.0407,291.17004,291.15,291.15,291.15
276000,0,291.3748,291.2865,291.3564,291.15,291.15,291.15
276600,50000,291.01318,291.07706,290.99646,291.15,291.15,291.15
277200,0,291.17706,291.34637,291.1617,291.15,291.15,291.15
277800,0,291.35553,291.12753,291.34125,291.15,291.15,291.15
278400,50000,290.9861,291.38962,290.9727,291.15,291.15,291.15
279000,0,291.14645,291.16333,291.13373,291.15,291.15,291.15
279600,16000,291.32358,290.9667,291.31143,291.15,291.15,291.15
280200,50000,290.952,291.21652,290.94037,291.15,291.15,291.15
280800,16000,291.10974,291.01025,291.0985,291.15,291.15,291.15
281400,0,291.28403,291.2547,291.27313,291.15,291.15,291.15
282000,66000,290.9139,291.04138,290.90332,291.15,291.15,291.15
282600,0,291.07425,291.27875,291.0639,291.15,291.15,291.15
283200,50000,291.24652,291.06015,291.2364,291.15,291.15,291.15
283800,0,291.33807,291.32303,291.32813,291.15,291.15,291.15
284400,50000,290.94824,291.09946,290.93845,291.15,291.15,291.15
285000,50000,291.68384,291.35617,291.67422,294.15,291.15,294.15
285600,50000,292.26154,291.127,292.25204,294.15,291.15,294.15
286200,50000,292.7206,291.37723,292.7112,294.15,291.15,294.15
286800,50000,293.07758,291.1435,293.0683,294.15,291.15,294.15
287400,50000,293.36572,291.39023,293.3565,294.15,291.15,294.15
288000,50000,293.59424,291.15527,293.58514,294.15,291.15,294.15
288600,50000,293.78525,291.4019,293.77707,294.15,291.15,294.15
289200,50000,293.94678,291.16464,293.94263,294.15,291.15,294.15
289800,66000,294.08774,290.95877,294.09323,294.15,291.15,294.15
290400,50000,294.21515,291.1981,294.2378,294.15,291.15,294.15
291000,66000,293.8255,290.9837,293.87735,294.15,291.15,294.15
291600,50000,294.05435,291.2186,294.14536,294.15,291.15,294.15
292200,66000,294.24365,291.0023,293.86447,294.15,291.15,294.15
292800,50000,293.90033,291.2343,294.1785,294.15,291.15,294.15
293400,66000,294.15842,291.01318,293.93182,294.15,291.15,294.15
294000,25000,293.86337,291.24426,294.26144,294.15,291.15,294.15
294600,66000,294.15378,291.0228,294.08017,294.15,291.15,294.15
295200,25000,293.88193,291.25293,294.39267,294.15,291.15,294.15
295800,66000,294.1888,291.0312,294.19647,294.15,291.15,294.15
296400,50000,293.9307,291.26266,293.99234,294.15,291.15,294.15
297000,41000,294.24512,291.04132,294.34415,294.15,291.15,294.15
297600,50000,293.99533,291.27194,294.1803,294.15,291.15,294.15
298200,41000,294.3195,291.04828,294.00333,294.15,291.15,294.15
298800,25000,294.13434,291.27805,294.38147,294.15,291.15,294.15
299400,50000,293.93912,291.05573,294.23492,294.15,291.15,294.15
300000,0,294.30194,291.31778,294.06567,294.15,291.15,294.15
300600,50000,294.1447,291.09338,294.0019,294.15,291.15,294.15
301200,25000,293.9658,291.35364,294.40546,294.15,291.15,294.15
301800,25000,294.3442,291.1258,293.77258,294.15,291.15,294.15
302400,50000,294.19943,291.37973,294.23737,294.15,291.15,294.15
303000,25000,294.03723,291.14847,294.09717,294.15,291.15,294.15
303600,25000,294.42004,291.4016,294.0514,294.15,291.15,294.15
304200,50000,293.7734,291.16992,293.95944,294.15,291.15,294.15
304800,41000,294.22906,290.96967,294.3967,294.15,291.15,294.15
305400,25000,294.08136,291.21933,293.79016,294.15,291.15,294.15
306000,41000,294.03152,291.01447,294.27264,294.15,291.15,294.15
306600,50000,293.9361,291.25958,294.20517,294.15,291.15,294.15
307200,16000,294.3739,291.04953,294.09732,294.15,291.15,294.15
307800,25000,294.26508,291.29373,294.07047,294.15,291.15,294.15
308400,50000,294.18912,291.0818,293.99658,294.15,291.15,294.15
309000,0,294.0759,291.3508,294.44678,294.15,291.15,294.15
309600,50000,294.05133,291.13422,293.84195,294.15,291.15,294.15
310200,25000,293.96893,291.39978,294.32816,294.15,291.15,294.15
310800,0,294.4153,291.17758,294.26257,294.15,291.15,294.15
311400,66000,293.80447,290.98505,294.2116,294.15,291.15,294.15
312000,0,294.2911,291.24475,294.11267,294.15,291.15,294.15
312600,66000,294.21545,291.04504,294.08865,294.15,291.15,294.15
313200,25000,294.10184,291.29703,294.016,294.15,291.15,294.15
313800,50000,294.0683,291.0912,293.95767,294.15,291.15,294.15
314400,25000,293.98257,291.36932,294.41797,294.15,291.15,294.15
315000,25000,294.42224,291.15793,293.81848,294.15,291.15,294.15
315600,41000,293.80957,290.9736,294.30618,294.15,291.15,294.15
316200,25000,294.28867,291.23773,294.23532,294.15,291.15,294.15
316800,41000,294.21338,291.04437,294.12152,294.15,291.15,294.15
317400,25000,294.0992,291.30185,294.08783,294.15,291.15,294.15
318000,50000,294.06732,291.10083,294.0074,294.15,291.15,294.15
318600,25000,293.983,291.37982,294.452,294.15,291.15,294.15
319200,25000,294.4228,291.17072,293.84418,294.15,291.15,294.15
319800,41000,293.81168,290.98822,294.32657,294.15,291.15,294.15
320400,0,294.29257,291.25375,294.2531,294.15,291.15,294.15
321000,50000,294.21738,291.06113,294.1953,294.15,291.15,294.15
321600,0,294.10303,291.34647,294.09445,294.15,291.15,294.15
322200,50000,294.06845,291.1432,294.06952,294.15,291.15,294.15
322800,66000,293.98923,290.96606,293.99756,294.15,291.15,294.15
323400,0,294.4342,291.23508,294.44803,294.15,291.15,294.15
324000,16000,293.82416,291.0457,293.84207,291.15,291.15,291.15
324600,0,293.2668,291.30618,293.28757,291.15,291.15,291.15
325200,0,292.82178,291.1084,292.84454,291.15,291.15,291.15
325800,0,292.45273,291.3887,292.47693,291.15,291.15,291.15
326400,0,292.14468,291.18445,292.16965,291.15,291.15,291.15
327000,16000,291.8735,291.00583,291.8991,291.15,291.15,291.15
327600,0,291.63303,291.2716,291.65942,291.15,291.15,291.15
328200,0,291.42685,291.08347,291.454,291.15,291.15,291.15
328800,0,291.24255,291.36826,291.27042,291.15,291.15,291.15
329400,0,291.08228,291.1669,291.11072,291.15,291.15,291.15
330000,16000,291.45346,290.98782,291.48236,291.15,291.15,291.15
330600,0,291.23328,291.25485,291.26248,291.15,291.15,291.15
331200,25000,291.0459,291.06735,291.07538,291.15,291.15,291.15
331800,0,291.34845,291.3524,291.42157,291.15,291.15,291.15
332400,0,291.1227,291.15048,291.189,291.15,291.15,291.15
333000,41000,291.44247,290.97147,290.98666,291.15,291.15,291.15
333600,0,291.18594,291.23938,291.281,291.15,291.15,291.15
334200,66000,290.96646,291.04773,291.0488,291.15,291.15,291.15
334800,0,291.249,291.3044,291.32135,291.15,291.15,291.15
335400,25000,291.00647,291.1029,291.0708,291.15,291.15,291.15
336000,0,291.2705,291.3791,291.3698,291.15,291.15,291.15
336600,25000,291.01346,291.16833,291.10147,291.15,291.15,291.15
337200,16000,291.26334,290.98083,291.38614,291.15,291.15,291.15
337800,25000,290.99423,291.24124,291.10147,291.15,291.15,291.15
338400,16000,291.23853,291.04276,291.37247,291.15,291.15,291.15
339000,25000,290.96243,291.29205,291.0789,291.15,291.15,291.15
339600,0,291.20386,291.08438,291.34274,291.15,291.15,291.15
340200,50000,290.92365,291.3563,291.04462,291.15,291.15,291.15
340800,0,291.16122,291.14148,291.26706,291.15,291.15,291.15
341400,25000,291.39944,291.4072,290.97205,291.15,291.15,291.15
342000,0,291.07834,291.18307,291.19495,291.15,291.15,291.15
342600,16000,291.31903,290.98666,291.42117,291.15,291.15,291.15
343200,25000,291.00095,291.2374,291.091,291.15,291.15,291.15
343800,16000,291.20532,291.03082,291.32135,291.15,291.15,291.15
344400,25000,291.4129,291.2735,290.99683,291.15,291.15,291.15
345000,0,291.06735,291.06076,291.19458,291.15,291.15,291.15
345600,0,291.2883,291.32953,291.3991,291.15,291.15,291.15
346200,25000,290.95532,291.10995,291.0517,291.15,291.15,291.15
346800,0,291.1425,291.36835,291.2676,291.15,291.15,291.15
347400,25000,291.33948,291.13867,290.9289,291.15,291.15,291.15
348000,25000,290.98245,291.39087,291.11322,291.15,291.15,291.15
348600,0,291.1516,291.1564,291.30533,291.15,291.15,291.15
349200,41000,291.3321,290.95175,290.9475,291.15,291.15,291.15
349800,25000,290.96283,291.19632,291.11545,291.15,291.15,291.15
350400,16000,291.1212,290.98398,291.2954,291.15,291.15,291.15
351000,25000,291.2951,291.22256,290.924,291.15,291.15,291.15
351600,41000,290.91864,291.0037,291.08032,291.15,291.15,291.15
352200,0,291.07272,291.2367,291.25104,291.15,291.15,291.15
352800,66000,291.24,291.01456,290.8775,291.15,291.15,291.15
353400,0,291.32596,291.24374,291.54205,291.15,291.15,291.15
354000,41000,290.92886,291.0188,291.10782,291.15,291.15,291.15
354600,0,291.06763,291.2467,291.2578,291.15,291.15,291.15
355200,66000,291.2218,291.0188,290.86865,291.15,291.15,291.15
355800,0,291.2957,291.24298,291.52072,291.15,291.15,291.15
356400,41000,290.89008,291.01382,291.07584,291.15,291.15,291.15
357000,25000,291.52853,291.23627,291.21878,291.15,291.15,291.15
357600,16000,291.0723,291.00543,291.28268,291.15,291.15,291.15
358200,50000,291.20792,291.22656,290.87094,291.15,291.15,291.15
358800,16000,291.26434,290.99457,291.50623,291.15,291.15,291.15
359400,25000,291.35828,291.21472,291.0447,291.15,291.15,291.15
360000,41000,290.91913,290.98145,291.12735,291.15,291.15,291.15
360600,25000,291.53177,291.20236,291.2402,291.15,291.15,291.15
361200,16000,291.0524,290.969,291.2754,291.15,291.15,291.15
361800,25000,291.1749,291.18674,291.35706,291.15,291.15,291.15
362400,41000,291.21863,290.9519,290.90454,291.15,291.15,291.15
363000,0,291.29953,291.17175,291.50928,291.15,291.15,291.15
363600,66000,290.8515,290.93768,291.0222,291.15,291.15,291.15
364200,0,291.46103,291.1561,291.08603,291.15,291.15,291.15
364800,50000,290.97516,291.3748,291.18835,291.15,291.15,291.15
365400,25000,291.04382,291.10953,291.21826,291.15,291.15,291.15
366000,0,291.0937,291.33182,291.28607,291.15,291.15,291.15
366600,25000,291.1792,291.07062,291.33768,291.15,291.15,291.15
367200,25000,291.1946,291.29837,290.8627,291.15,291.15,291.15
367800,16000,291.25876,291.0402,291.45364,291.15,291.15,291.15
368400,25000,291.30585,291.2371,290.95197,291.15,291.15,291.15
369000,41000,290.82852,290.9836,291.51834,291.15,291.15,291.15
369600,25000,291.4127,291.18604,290.9995,291.15,291.15,291.15
370200,66000,290.90964,290.93872,291.03937,291.15,291.15,291.15
370800,0,291.47064,291.14627,291.0703,291.15,291.15,291.15
371400,50000,291.54324,291.3548,291.2268,294.15,291.15,294.15
372000,50000,292.0466,291.08295,291.79993,294.15,291.15,294.15
372600,50000,292.44324,291.29715,292.25165,294.15,291.15,294.15
373200,66000,292.75412,291.0317,292.60583,294.15,291.15,294.15
373800,50000,293.00662,291.21967,292.9002,294.15,291.15,294.15
374400,66000,293.2163,290.9639,293.16364,294.15,291.15,294.15
375000,50000,293.40198,291.1599,293.42453,294.15,291.15,294.15
375600,50000,293.57,291.36182,293.70193,294.15,291.15,294.15
376200,50000,293.72598,291.08545,294.00934,294.15,291.15,294.15
376800,25000,293.87314,291.29645,294.34894,294.15,291.15,294.15
377400,41000,294.0131,291.02518,294.28625,294.15,291.15,294.15
378000,25000,294.14685,291.20963,294.3594,294.15,291.15,294.15
378600,41000,294.2736,290.94797,294.00128,294.15,291.15,294.15
379200,25000,293.9517,291.14545,294.27933,294.15,291.15,294.15
379800,25000,294.17258,291.34543,294.14624,294.15,291.15,294.15
380400,25000,293.85464,291.06528,294.14294,294.15,291.15,294.15
381000,25000,294.138,291.2759,294.23972,294.15,291.15,294.15
381600,41000,293.86536,291.0071,294.40878,294.15,291.15,294.15
382200,25000,294.17972,291.1961,294.63336,294.15,291.15,294.15
382800,41000,293.93042,290.93942,294.89966,294.15,291.15,294.15
383400,0,294.2588,291.1394,295.2033,294.15,291.15,294.15
384000,25000,294.08167,291.34363,295.52603,294.15,291.15,294.15
384600,0,294.3987,291.0706,295.84286,294.15,291.15,294.15
385200,25000,294.2057,291.2859,296.13718,294.15,291.15,294.15
385800,41000,294.01266,291.02246,296.39444,294.15,291.15,294.15
386400,0,294.37585,291.21606,296.6213,294.15,291.15,294.15
387000,41000,294.21967,290.96512,296.8295,294.15,291.15,294.15
387600,25000,294.04486,291.1721,297.0377,294.15,291.15,294.15
388200,0,294.41922,291.38364,297.2657,294.15,291.15,294.15
388800,25000,293.769,291.11703,297.52798,294.15,291.15,294.15
389400,25000,294.2187,291.3396,297.81015,294.15,291.15,294.15
390000,0,294.06552,291.08414,298.0946,294.15,291.15,294.15
390600,25000,294.0062,291.31625,298.35577,294.15,291.15,294.15
391200,0,294.40927,291.0696,298.56113,294.15,291.15,294.15
391800,25000,293.7725,291.30746,298.70526,294.15,291.15,294.15
392400,25000,294.23618,291.0668,298.77786,294.15,291.15,294.15
393000,0,294.09747,291.31094,298.78937,294.15,291.15,294.15
393600,25000,294.0527,291.075,298.74908,294.15,291.15,294.15
394200,25000,293.96362,291.32498,298.67236,294.15,291.15,294.15
394800,0,294.405,291.09274,298.57092,294.15,291.15,294.15
395400,25000,293.80368,291.34418,298.44708,294.15,291.15,294.15
396000,0,294.28995,291.1154,298.2973,294.15,291.15,294.15
396600,25000,294.2302,291.36905,298.13065,294.15,291.15,294.15
397200,0,294.1295,291.1412,297.94763,294.15,291.15,294.15
397800,25000,294.11478,291.3972,297.7482,294.15,291.15,294.15
398400,25000,294.0464,291.17017,297.53116,294.15,291.15,294.15
399000,41000,293.98868,290.97446,297.29565,294.15,291.15,294.15
399600,0,294.44815,291.2308,297.05014,294.15,291.15,294.15
400200,41000,293.8532,291.03262,296.79465,294.15,291.15,294.15
400800,0,294.33575,291.28525,296.53302,294.15,291.15,294.15
401400,0,294.2589,291.08398,296.27252,294.15,291.15,294.15
402000,25000,294.19385,291.36368,296.01984,294.15,291.15,294.15
402600,0,294.0868,291.1569,295.77884,294.15,291.15,294.15
403200,41000,294.05756,290.97928,295.5543,294.15,291.15,294.15
403800,25000,293.97244,291.249,295.3465,294.15,291.15,294.15
404400,0,294.4069,291.06268,295.15625,294.15,291.15,294.15
405000,25000,293.79523,291.35455,294.98163,294.15,291.15,294.15
405600,0,294.26614,291.1594,294.82254,294.15,291.15,294.15
406200,41000,294.1943,290.98816,294.67575,294.15,291.15,294.15
406800,0,294.0792,291.2665,294.54102,294.15,291.15,294.15
407400,25000,294.0449,291.0841,294.41733,294.15,291.15,294.15
408000,25000,293.95837,291.37988,294.30292,294.15,291.15,294.15
408600,0,294.396,291.1859,294.19702,294.15,291.15,294.15
409200,41000,293.78934,291.01688,294.0984,294.15,291.15,294.15
409800,25000,294.26886,291.29376,294.0062,294.15,291.15,294.15
410400,0,294.19473,291.11118,294.37936,291.15,291.15,291.15
411000,0,293.55112,291.40646,294.12756,291.15,291.15,291.15
411600,0,293.0453,291.21268,293.91507,291.15,291.15,291.15
412200,16000,292.6279,291.04178,293.73108,291.15,291.15,291.15
412800,0,292.28442,291.31955,293.57297,291.15,291.15,291.15
413400,0,291.9948,291.14032,293.43616,291.15,291.15,291.15
414000,16000,291.73828,290.98328,293.3125,291.15,291.15,291.15
414600,0,291.51346,291.26837,293.19995,291.15,291.15,291.15
415200,0,291.32166,291.0967,293.09814,291.15,291.15,291.15
415800,0,291.1504,291.39743,293.00256,291.15,291.15,291.15
416400,25000,291.00082,291.20743,292.9132,291.15,291.15,291.15
417000,16000,291.33047,291.03934,292.82843,291.15,291.15,291.15
417600,0,291.1259,291.31815,292.74765,291.15,291.15,291.15
418200,0,291.46405,291.13617,292.6703,291.15,291.15,291.15
418800,16000,291.22195,290.97778,292.5956,291.15,291.15,291.15
419400,25000,291.013,291.26205,292.5232,291.15,291.15,291.15
420000,0,291.30188,291.0855,292.45273,291.15,291.15,291.15
420600,0,291.06735,291.38538,292.38406,291.15,291.15,291.15
421200,0,291.37817,291.19305,292.31674,291.15,291.15,291.15
421800,16000,291.12097,291.02588,292.2508,291.15,291.15,291.15
422400,0,291.41107,291.3024,292.1858,291.15,291.15,291.15
423000,0,291.1382,291.11996,292.12192,291.15,291.15,291.15
423600,0,291.4187,291.41348,292.05884,291.15,291.15,291.15
424200,0,291.13452,291.21674,291.99658,291.15,291.15,291.15
424800,16000,291.40436,291.04227,291.93497,291.15,291.15,291.15
425400,0,291.1108,291.31357,291.87396,291.15,291.15,291.15
426000,0,291.37564,291.12558,291.81354,291.15,291.15,291.15
426600,0,291.07755,291.41367,291.7536,291.15,291.15,291.15
427200,0,291.3367,291.2116,291.69418,291.15,291.15,291.15
427800,41000,291.04034,291.03564,291.63528,291.15,291.15,291.15
428400,0,291.2606,291.30548,291.57675,291.15,291.15,291.15
429000,25000,290.96646,291.11557,291.51852,291.15,291.15,291.15
429600,0,291.1872,291.40076,291.4605,291.15,291.15,291.15
430200,0,291.41092,291.1965,291.40268,291.15,291.15,291.15
430800,16000,291.08243,291.01733,291.34497,291.15,291.15,291.15
431400,0,291.31284,291.2862,291.28735,291.15,291.15,291.15
432000,25000,290.9917,291.09366,291.2299,291.15,291.15,291.15
432600,0,291.1892,291.377,291.17255,291.15,291.15,291.15
433200,0,291.39246,291.1717,291.1154,291.15,291.15,291.15
433800,41000,291.04535,290.99063,291.05838,291.15,291.15,291.15
434400,0,291.22162,291.25732,291.5105,291.15,291.15,291.15
435000,25000,290.8918,291.06223,291.35236,291.15,291.15,291.15
435600,0,291.0843,291.3452,291.21597,291.15,291.15,291.15
436200,0,291.28354,291.1394,291.0985,291.15,291.15,291.15
436800,25000,290.93283,291.41125,291.5059,291.15,291.15,291.15
437400,0,291.10718,291.19434,291.31393,291.15,291.15,291.15
438000,16000,291.29358,291.003,291.15024,291.15,291.15,291.15
438600,50000,290.92746,291.25937,291.01025,291.15,291.15,291.15
439200,0,291.0917,291.05814,291.3486,291.15,291.15,291.15
439800,0,291.2665,291.33432,291.1526,291.15,291.15,291.15
440400,50000,290.89563,291.12283,290.98822,291.15,291.15,291.15
441000,0,291.56433,291.38885,291.3069,291.15,291.15,291.15
441600,0,291.13528,291.169,291.09903,291.15,291.15,291.15
