Datetime,Qheat_injection_W,Qheat_losses_W,Critical_temp_K,Critical_press_drop_Pa
525600.00,135443,3769.41,322.4,-74901.1
526500.00,134644,3769.3,322.395,-73991.1
527400.00,133908,3769.07,322.391,-73157
528300.00,133216,3768.83,322.387,-72378.7
529200.00,132526,3768.45,322.383,-71607.1
530100.00,131804,3767.98,322.376,-70805.5
531000.00,131137,3767.9,322.367,-70067.3
531900.00,130564,3767.86,322.369,-69433.9
532800.00,130029,3767.66,322.363,-68846.6
533700.00,129523,3767.5,322.36,-68294.1
534600.00,129046,3767.32,322.357,-67775.2
535500.00,128607,3767.22,322.358,-67298.9
536400.00,128198,3767.09,322.355,-66857.6
537300.00,127825,3767.01,322.352,-66455
538200.00,127476,3766.88,322.35,-66079.9
539100.00,127154,3766.81,322.348,-65735.1
540000.00,126852,3766.7,322.346,-65412.5
540900.00,126617,3766.9,322.346,-65160.5
541800.00,126471,3767.06,322.344,-65004
542700.00,126393,3767.18,322.344,-64918.6
543600.00,63417.7,3117.98,322.171,-16217.3
544500.00,927.851,310.984,321.859,-25.5541
545400.00,948.538,711.937,321.725,-25.5541
546300.00,968.637,963.399,321.498,-25.5541
547200.00,988.164,1179.85,321.187,-25.5541
548100.00,1006.43,1345.77,320.803,-25.5541
549000.00,1021.92,1412.02,320.356,-25.5541
549900.00,1040.88,1474.22,319.855,-25.5541
550800.00,1060.8,1537.07,319.309,-25.5541
551700.00,1080.22,1598.7,318.726,-25.5541
552600.00,1098.82,1658,318.112,-25.5541
553500.00,1115.81,1694.36,317.472,-25.5541
554400.00,1135.29,1705.11,316.812,-25.5541
555300.00,1152.31,1714.45,316.136,-25.5541
556200.00,1167.07,1723.47,315.448,-25.5541
557100.00,1180.5,1732.43,314.752,-25.5541
558000.00,1192.87,1743.29,314.052,-25.5541
558900.00,1203.98,1754.67,313.349,-25.5541
559800.00,1213.7,1766.89,312.647,-25.5541
560700.00,1222.12,1779.9,311.947,-25.5541
561600.00,1229.47,1793.48,311.252,-25.5541
562500.00,1236.03,1807.01,310.563,-25.5541
563400.00,1242.03,1820.23,309.881,-25.5541
564300.00,1247.62,1833.27,309.208,-25.5541
565200.00,1252.85,1846.17,308.544,-25.5541
566100.00,1257.7,1858.87,307.891,-25.5541
567000.00,1262.18,1871.29,307.249,-25.5541
567900.00,1266.34,1883.31,306.618,-25.5541
568800.00,1270.23,1894.85,306,-25.5541
569700.00,1273.94,1905.79,305.395,-25.5541
570600.00,1277.52,1915.88,304.803,-25.5541
571500.00,1281.02,1915.69,304.223,-25.5541
572400.00,1284.46,1907.45,303.657,-25.5541
573300.00,1287.87,1905.33,303.105,-25.5541
574200.00,1291.26,1896.66,302.566,-25.5541
575100.00,2732.72,4019.15,301.985,-54.9703
576000.00,8035.53,8258.67,300.012,-193.758
576900.00,10742.7,7019.94,298.056,-310.542
577800.00,12649.3,6824.83,296.553,-446.399
578700.00,14989.5,5656.39,296.236,-596.09
579600.00,199852,14027.7,312.957,-111902
580500.00,282411,3722.04,322.811,-328983
581400.00,240429,3795.23,322.734,-243816
582300.00,235876,3797.44,322.724,-234235
583200.00,232614,3797.52,322.714,-227609
584100.00,230415,3798.12,322.71,-223194
585000.00,228768,3798.12,322.709,-219922
585900.00,227572,3798.34,322.707,-217562
586800.00,226599,3798.27,322.706,-215651
587700.00,225772,3798.23,322.703,-214037
588600.00,225005,3798.11,322.702,-212547
589500.00,224317,3798.07,322.701,-211213
590400.00,223715,3798.02,322.7,-210051
591300.00,223230,3798.05,322.699,-209115
592200.00,222805,3798,322.697,-208297
593100.00,222432,3797.98,322.695,-207582
594000.00,222086,3797.92,322.695,-206918
594900.00,221761,3797.88,322.695,-206298
595800.00,221455,3797.83,322.694,-205714
596700.00,221179,3797.81,322.691,-205187
597600.00,187935,3720.98,322.638,-147668
598500.00,162077,3777.23,322.535,-108809
599400.00,162364,3782.86,322.526,-108809
600300.00,155203,3738.73,322.515,-99341.4
601200.00,158259,3815.65,322.498,-103059
602100.00,155281,3773.41,322.499,-99249.5
603000.00,152640,3773.43,322.483,-95847
603900.00,150514,3773.65,322.472,-93114
604800.00,148688,3773.39,322.467,-90798.1
