DateTime,Qheating_building_W,Tair_zoneNorth_K,Tair_zoneCore_K,Tair_zoneSouth_K
9558000,7091.1567,294.14758,291.14883,294.47375
9558600,7049.889,294.14758,291.14886,294.48383
9559200,7027.849,294.14758,291.1489,294.48526
9559800,7025.2764,294.14755,291.1489,294.4787
9560400,7042.411,294.14752,291.14893,294.4648
9561000,7078.7236,294.1475,291.14893,294.44373
9561600,7123.7935,294.14746,291.14893,294.41644
9562200,7178.7515,294.14743,291.14896,294.3833
9562800,7247.2773,294.1474,291.14896,294.3442
9563400,7333.051,294.14734,291.14896,294.29904
9564000,7440.092,294.14728,291.14896,294.24765
9564600,7570.9683,294.14722,291.14896,294.1898
9565200,9413.161,294.14713,291.14896,294.14914
9565800,9996.771,294.14703,291.14896,294.14896
9566400,10594.358,294.14694,291.14896,294.14874
9567000,11229.594,294.14685,291.14896,294.14853
9567600,11877.194,294.14673,291.14893,294.14835
9568200,12545.1875,294.1466,291.14893,294.14813
9568800,13249.493,294.14645,291.14893,294.14795
9569400,19002.04,294.14502,291.1489,294.14648
9570000,19799.93,294.14487,291.1489,294.14627
9570600,18994.154,294.14508,291.14886,294.14645
9571200,19935.707,294.14487,291.14883,294.1462
9571800,20747.158,294.14468,291.14883,294.146
9572400,21231.482,294.1446,291.1488,294.14587
9573000,21678.838,294.1445,291.1488,294.14578
9573600,22085.678,294.1444,291.14877,294.14566
9574200,22468.648,294.14432,291.14877,294.14557
9574800,22837.857,294.14426,291.14874,294.14548
9575400,23199.777,294.14417,291.14874,294.1454
9576000,23561.018,294.1441,291.1487,294.14532
9576600,23928.455,294.144,291.14868,294.14523
9577200,24297.943,294.14395,291.14868,294.14514
9577800,24667.57,294.14386,291.14865,294.14505
9578400,25036.318,294.1438,291.14862,294.14496
9579000,25403.178,294.1437,291.1486,294.14487
9579600,25767.135,294.14365,291.1486,294.14478
9580200,26127.176,294.14355,291.14856,294.1447
9580800,26482.287,294.1435,291.14853,294.14462
9581400,26811.217,294.14343,291.1485,294.14453
9582000,27148.03,294.14334,291.14847,294.14447
9582600,27506.936,294.14328,291.14847,294.14438
9583200,27881.418,294.1432,291.14844,294.14432
9583800,28264.96,294.14313,291.1484,294.14423
9584400,28651.045,294.14304,291.14838,294.14413
9585000,29033.154,294.14294,291.14835,294.14404
9585600,29404.771,294.14288,291.14832,294.14395
9586200,29759.379,294.1428,291.14832,294.1439
9586800,30090.46,294.14273,291.1483,294.1438
9587400,30391.502,294.14267,291.14825,294.14374
9588000,30655.984,294.1426,291.14825,294.14368
9588600,30877.39,294.14258,291.14822,294.14362
9589200,31049.205,294.14255,291.1482,294.1436
9589800,31164.912,294.14252,291.1482,294.14355
9590400,31217.994,294.14252,291.1482,294.14355
9591000,31306.586,294.1425,291.14816,294.14352
9591600,31411.686,294.1425,291.14816,294.14352
9592200,31531.45,294.14246,291.14813,294.1435
9592800,31664.03,294.14243,291.14813,294.14346
9593400,31807.582,294.1424,291.1481,294.14343
9594000,31960.262,294.14236,291.1481,294.1434
9594600,32120.223,294.14233,291.1481,294.14337
9595200,32285.62,294.1423,291.14807,294.14334
9595800,32454.605,294.14227,291.14807,294.14328
9596400,32625.336,294.14224,291.14804,294.14325
9597000,32795.965,294.1422,291.14804,294.14322
9597600,32964.65,294.14218,291.14804,294.1432
9598200,33129.54,294.14212,291.148,294.14313
9598800,33288.793,294.1421,291.148,294.1431
9599400,33440.563,294.14206,291.14798,294.14307
9600000,33583.004,294.14203,291.14798,294.14304
9600600,33672.22,294.14203,291.14798,294.143
9601200,33788.582,294.142,291.14798,294.14297
9601800,33949.027,294.14197,291.14795,294.14294
9602400,34138.664,294.14194,291.14795,294.1429
9603000,34342.59,294.14188,291.14792,294.14288
9603600,34545.914,294.1418,291.14792,294.14282
9604200,34733.74,294.14178,291.14792,294.1428
9604800,34891.17,294.14172,291.1479,294.14276
9605400,35003.316,294.14172,291.1479,294.14276
9606000,35055.277,294.1417,291.14786,294.14273
9606600,35032.156,294.14172,291.14786,294.14273
9607200,34919.063,294.14178,291.14786,294.14276
9607800,34701.098,294.14185,291.14786,294.1428
9608400,34363.363,294.14197,291.14786,294.14282
9609000,33890.973,294.14215,291.14786,294.1429
9609600,33265.83,294.14236,291.14786,294.143
9610200,32592.834,294.1426,291.14786,294.1431
9610800,32032.955,294.14276,291.14786,294.1432
9611400,31581.355,294.1429,291.1479,294.14328
9612000,31233.195,294.143,291.1479,294.14337
9612600,30983.637,294.14304,291.1479,294.14343
9613200,30827.842,294.14307,291.1479,294.1435
9613800,30760.97,294.14304,291.1479,294.14355
9614400,30778.188,294.143,291.14792,294.14355
9615000,30854.346,294.14294,291.14792,294.1436
9615600,30869.803,294.1429,291.14792,294.1436
9616200,25907.566,294.14417,291.14792,294.14487
9616800,25608.096,294.14423,291.14792,294.14493
9617400,26999.953,294.14386,291.14792,294.1446
9618000,27111.729,294.14383,291.14792,294.14456
9618600,26379.934,294.144,291.14792,294.14478
9619200,26225.813,294.14404,291.14792,294.1448
9619800,26036.58,294.14407,291.14792,294.14484
9620400,25837.209,294.14413,291.14795,294.1449
9621000,25603.855,294.1442,291.14795,294.14496
9621600,25321.35,294.14426,291.14795,294.14502
9622200,24990.293,294.14432,291.14795,294.1451
9622800,24615.941,294.1444,291.14795,294.1452
9623400,24200.617,294.1445,291.14798,294.1453
9624000,23745.006,294.14462,291.14798,294.14542
9624600,23267.666,294.1447,291.148,294.14554
9625200,22770.139,294.14484,291.148,294.14566
9625800,22253.959,294.14496,291.14804,294.14578
9626400,21720.666,294.14508,291.14804,294.14594
9627000,21171.797,294.14517,291.14807,294.14606
9627600,20608.89,294.1453,291.1481,294.1462
9628200,20033.486,294.14545,291.1481,294.14636
9628800,19421.045,294.14557,291.14813,294.1465
9629400,18795.27,294.1457,291.14816,294.14667
9630000,18156.697,294.1458,291.1482,294.14685
9630600,17487.27,294.14597,291.1482,294.147
9631200,16768.93,294.1461,291.14822,294.14722
9631800,15983.62,294.1462,291.14825,294.14746
9632400,15113.283,294.14633,291.1483,294.14774
9633000,14139.861,294.14645,291.14832,294.14807
9633600,13083.364,294.14658,291.14835,294.14847
9634200,11893.574,294.1467,291.1484,294.1489
9634800,10016.165,294.14682,291.14844,294.1497
9635400,9073.865,294.1469,291.1485,294.15082
9636000,8743.322,294.14703,291.14856,294.15225
9636600,8411.355,294.14716,291.14862,294.15402
9637200,8081.678,294.14725,291.14868,294.1561
9637800,7758.0015,294.14737,291.1487,294.15848
9638400,7444.038,294.14746,291.14877,294.16116
9639000,7128.009,294.14758,291.14883,294.23438
9639600,6793.235,294.1477,291.14886,294.3595
9640200,6452.6606,294.14783,291.14893,294.48096
9640800,6114.755,294.14795,291.14896,294.5969
9641400,5787.9883,294.14807,291.14902,294.7055
9642000,5480.83,294.14816,291.14905,294.80502
9642600,5201.7505,294.1483,291.1491,294.8936
9643200,4954.4688,294.14835,291.14914,294.96994
9643800,4741.0313,294.14844,291.14917,295.03162
9644400,4558.8716,294.1485,291.1492,295.07794
9645000,4397.6816,294.14853,291.14923,295.10977
9645600,4248.083,294.1486,291.14926,295.12585
9646200,4108.24,294.14862,291.1493,295.1343
9646800,3979.3447,294.14868,291.14932,295.13702
9647400,3862.58,294.1487,291.14935,295.1353
9648000,3759.13,294.14874,291.14938,295.13043
9648600,3670.1777,294.14874,291.14938,295.12363
9649200,3596.9072,294.14877,291.1494,295.11618
9649800,3551.5488,294.14877,291.14944,295.11017
9650400,3531.031,294.14877,291.14944,295.09674
9651000,3534.754,294.14874,291.14948,295.0746
9651600,3565.83,294.1487,291.14948,295.04398
9652200,3627.3718,294.14868,291.1495,295.0052
9652800,3722.492,294.14862,291.1495,294.95853
9653400,3854.3022,294.14856,291.1495,294.9043
9654000,4025.9155,294.14847,291.1495,294.84274
9654600,4240.444,294.14835,291.1495,294.7742
9655200,4500.9995,294.14822,291.1495,294.69894
9655800,7398.641,294.1468,291.14948,294.54135
9656400,7411.7935,294.1468,291.14948,294.38907
9657000,7030.5317,294.147,291.14944,294.2427
9657600,11139.579,294.14667,291.14944,294.1483
9658200,11686.874,294.14655,291.14944,294.14813
9658800,12143.141,294.14645,291.1494,294.14798
9659400,12520.268,294.1464,291.1494,294.1479
9660000,12864.908,294.14633,291.1494,294.14777
9660600,13185.189,294.14627,291.1494,294.14767
9661200,13487.233,294.1462,291.14938,294.1476
9661800,13775.8125,294.14615,291.14938,294.14752
9662400,14054.486,294.1461,291.14938,294.14746
9663000,14326.192,294.14603,291.14935,294.14737
9663600,14591.581,294.14597,291.14935,294.1473
9664200,14851.303,294.14594,291.14932,294.14725
9664800,15106.009,294.14587,291.14932,294.1472
9665400,15356.349,294.1458,291.1493,294.14713
9666000,15602.862,294.14578,291.1493,294.14706
9666600,15844.981,294.14572,291.14926,294.147
9667200,16083.349,294.1457,291.14926,294.14694
9667800,16317.867,294.14563,291.14923,294.14688
9668400,16548.443,294.1456,291.14923,294.14685
9669000,16774.982,294.14554,291.1492,294.1468
9669600,16997.389,294.1455,291.1492,294.14673
9670200,17215.57,294.14545,291.14917,294.1467
9670800,17429.43,294.14542,291.14917,294.14664
9671400,17638.875,294.14536,291.14914,294.1466
9672000,17843.809,294.14532,291.14914,294.14655
9672600,18044.139,294.1453,291.1491,294.1465
9673200,18239.771,294.14523,291.14908,294.14645
9673800,18442.82,294.1452,291.14908,294.14642
9674400,18661.258,294.14517,291.14905,294.14636
9675000,18891.402,294.1451,291.14905,294.14633
9675600,19129.605,294.14505,291.14902,294.14627
9676200,19372.219,294.14502,291.149,294.1462
9676800,19615.596,294.14496,291.149,294.14618
9677400,19893.63,294.1449,291.14896,294.14612
9678000,20144.19,294.14484,291.14893,294.14606
9678600,20370.857,294.1448,291.14893,294.146
9679200,20577.219,294.14478,291.1489,294.14597
9679800,20766.857,294.1447,291.14886,294.14594
9680400,20943.361,294.14468,291.14886,294.14587
9681000,21110.313,294.14465,291.14883,294.14584
9681600,21271.299,294.14462,291.14883,294.1458
9682200,21429.902,294.1446,291.1488,294.14578
9682800,21589.709,294.14456,291.1488,294.14575
9683400,21754.305,294.14453,291.14877,294.14572
9684000,21927.271,294.1445,291.14877,294.14566
9684600,22112.197,294.14447,291.14874,294.14563
9685200,22312.666,294.1444,291.14874,294.1456
9685800,22532.264,294.14438,291.1487,294.14554
9686400,22774.574,294.14432,291.1487,294.14548
9687000,23043.182,294.14426,291.14868,294.14542
9687600,23326.752,294.1442,291.14868,294.14536
9688200,23576.877,294.14413,291.14865,294.1453
9688800,23803.758,294.1441,291.14865,294.14526
9689400,24010.082,294.14404,291.14865,294.1452
9690000,24198.535,294.144,291.14862,294.14517
9690600,24371.807,294.14398,291.14862,294.1451
9691200,24532.586,294.14395,291.1486,294.14508
9691800,24683.56,294.14392,291.1486,294.14505
9692400,24827.42,294.1439,291.1486,294.14502
9693000,24981.791,294.14383,291.1486,294.145
9693600,25092.395,294.14383,291.14856,294.14496
9694200,25133.559,294.14383,291.14856,294.14493
9694800,25108.504,294.14383,291.14856,294.14493
9695400,25020.445,294.1439,291.14856,294.14496
9696000,24872.602,294.14395,291.14856,294.14496
9696600,24668.193,294.144,291.14856,294.145
9697200,24410.436,294.1441,291.14856,294.14502
9697800,24102.549,294.14423,291.14856,294.14508
9698400,23828.326,294.14432,291.14856,294.1451
9699000,23638.08,294.14435,291.14856,294.14517
9699600,23516.95,294.14438,291.14856,294.1452
9700200,23459.156,294.14438,291.14856,294.14523
9700800,23375.586,294.14438,291.14856,294.14526
9701400,23235.047,294.1444,291.14856,294.14532
9702000,23035.086,294.14444,291.14856,294.14536
9702600,17477.982,294.14584,291.14856,294.14676
9703200,18109.666,294.14566,291.1486,294.1466
9703800,18917.51,294.14545,291.1486,294.1464
9704400,17826.9,294.14572,291.1486,294.14667
9705000,17505.352,294.14578,291.14862,294.14676
9705600,17155.523,294.14587,291.14862,294.14685
9706200,16802.428,294.14594,291.14865,294.14694
9706800,16443.623,294.14603,291.14865,294.14703
9707400,16081.155,294.14612,291.14865,294.14713
9708000,15715.707,294.14618,291.14868,294.14722
9708600,15348.966,294.14627,291.14868,294.14728
9709200,14985.682,294.14636,291.1487,294.14737
9709800,14627.137,294.14642,291.1487,294.14746
9710400,14274.497,294.1465,291.1487,294.14755
9711000,13928.928,294.1466,291.14874,294.14764
9711600,13591.598,294.14667,291.14874,294.14774
9712200,13266.874,294.14673,291.14877,294.1478
9712800,12952.641,294.14682,291.14877,294.14786
9713400,12629.031,294.14688,291.1488,294.14795
9714000,12299.464,294.14694,291.1488,294.148
9714600,11967.354,294.14703,291.14883,294.1481
9715200,11636.118,294.1471,291.14886,294.1482
9715800,11309.173,294.1472,291.14886,294.14825
9716400,10989.937,294.14725,291.1489,294.14832
9717000,10681.824,294.1473,291.1489,294.1484
9717600,10388.254,294.14737,291.14893,294.14847
9718200,10112.642,294.14743,291.14893,294.14853
9718800,9858.406,294.1475,291.14896,294.1486
9719400,9628.964,294.14755,291.14896,294.14865
9720000,9427.731,294.14758,291.149,294.14868
9720600,9231.863,294.1476,291.149,294.14874
9721200,9035.633,294.14767,291.149,294.14877
9721800,8845.39,294.1477,291.14902,294.1488
9722400,8662.167,294.14774,291.14902,294.14886
9723000,8487.001,294.1478,291.14905,294.1489
9723600,8320.928,294.14783,291.14905,294.14893
9724200,8164.9814,294.14786,291.14908,294.14896
9724800,8020.1987,294.1479,291.14908,294.149
9725400,7887.6147,294.14792,291.1491,294.149
9726000,7768.2646,294.14795,291.1491,294.14902
9726600,7663.185,294.14798,291.14914,294.14905
9727200,7573.411,294.14798,291.14914,294.14905
9727800,7499.978,294.148,291.14917,294.14905
9728400,7443.9224,294.148,291.14917,294.14905
9729000,7406.2793,294.14804,291.14917,294.14905
9729600,7388.0845,294.14804,291.1492,294.14905
9730200,7390.373,294.14804,291.1492,294.14905
9730800,7414.181,294.14804,291.1492,294.14902
9731400,7460.544,294.148,291.1492,294.149
9732000,7530.4966,294.148,291.14923,294.14896
9732600,7625.0747,294.14798,291.14923,294.14893
9733200,7745.3125,294.14795,291.14923,294.1489
9733800,7892.2456,294.14792,291.14923,294.14886
9734400,8066.9087,294.1479,291.14923,294.1488
9735000,8270.336,294.14786,291.14923,294.14874
9735600,8503.562,294.1478,291.14923,294.14868
9736200,8767.619,294.14774,291.14923,294.14862
9736800,9030.56,294.14767,291.14923,294.14853
9737400,9288.338,294.1476,291.14923,294.14847
9738000,9546.385,294.14755,291.14923,294.1484
9738600,9807.073,294.1475,291.14923,294.14835
9739200,10072.775,294.14743,291.14923,294.1483
9739800,10345.861,294.14737,291.1492,294.1482
9740400,10628.706,294.1473,291.1492,294.14813
9741000,10923.682,294.14722,291.1492,294.14807
9741600,11233.161,294.14716,291.1492,294.14798
9742200,16952.477,294.14572,291.1492,294.14655
9742800,15387.056,294.14612,291.14917,294.14694
9743400,16198.954,294.1459,291.14917,294.14673
9744000,16481.838,294.14584,291.14917,294.14667
9744600,16777.004,294.14578,291.14914,294.1466
9745200,17071.225,294.14572,291.14914,294.14655
9745800,17387.234,294.14566,291.1491,294.14645
9746400,17728.373,294.14557,291.1491,294.1464
9747000,18093.686,294.1455,291.14908,294.1463
9747600,18474.11,294.14542,291.14905,294.1462
9748200,18863.82,294.14532,291.14905,294.14612
9748800,19257.29,294.14523,291.14902,294.14603
9749400,19648.984,294.14514,291.149,294.14594
9750000,20031.879,294.14505,291.14896,294.14587
9750600,20420.324,294.145,291.14896,294.14578
9751200,20823.012,294.1449,291.14893,294.1457
9751800,21236.98,294.1448,291.1489,294.1456
9752400,21659.268,294.1447,291.14886,294.1455
9753000,22086.91,294.14462,291.14883,294.14542
9753600,22516.943,294.14453,291.1488,294.1453
9754200,22946.404,294.14444,291.14877,294.1452
9754800,23372.334,294.14435,291.14874,294.1451
9755400,23791.766,294.14426,291.1487,294.14502
9756000,24201.738,294.14417,291.1487,294.14493
9756600,24558.355,294.14407,291.14868,294.14487
9757200,24852.418,294.144,291.14865,294.1448
9757800,25133.691,294.14395,291.14865,294.14474
9758400,25405.922,294.1439,291.14862,294.14468
9759000,25672.852,294.14383,291.1486,294.14462
9759600,25938.223,294.14377,291.1486,294.14456
9760200,26205.78,294.1437,291.14856,294.1445
9760800,26479.264,294.14365,291.14853,294.14444
9761400,26762.418,294.1436,291.14853,294.14438
9762000,27058.986,294.14352,291.1485,294.14432
9762600,27372.71,294.14346,291.14847,294.14426
9763200,27707.334,294.1434,291.14844,294.1442
9763800,28048.656,294.1433,291.14844,294.1441
9764400,28384.516,294.14325,291.1484,294.14404
9765000,28713.953,294.14316,291.14838,294.14395
9765600,29036.002,294.1431,291.14835,294.1439
9766200,29349.7,294.14304,291.14835,294.14383
9766800,29654.084,294.14297,291.14832,294.14377
9767400,29948.191,294.14288,291.1483,294.1437
9768000,30231.057,294.14282,291.1483,294.14365
9768600,30501.717,294.14276,291.14825,294.1436
9769200,30759.207,294.14273,291.14825,294.14352
9769800,31002.564,294.14267,291.14822,294.14346
9770400,31230.824,294.1426,291.1482,294.14343
9771000,31443.02,294.14258,291.1482,294.14337
9771600,31653.365,294.14252,291.14816,294.14334
9772200,31860.35,294.1425,291.14816,294.14328
9772800,32061.305,294.14243,291.14813,294.14325
9773400,32255.107,294.1424,291.14813,294.14322
9774000,32440.63,294.14236,291.1481,294.14316
9774600,32616.75,294.1423,291.1481,294.14313
9775200,32782.344,294.14227,291.14807,294.1431
9775800,32936.285,294.14224,291.14807,294.14307
9776400,33077.445,294.1422,291.14804,294.14304
9777000,33204.71,294.1422,291.14804,294.143
9777600,33316.945,294.14218,291.148,294.143
9778200,33413.035,294.14215,291.148,294.14297
9778800,33491.848,294.14215,291.148,294.14297
9779400,33619.39,294.14212,291.14798,294.14294
9780000,33637.773,294.14212,291.14798,294.14294
9780600,33517.926,294.14215,291.14798,294.14294
9781200,33277.426,294.14224,291.14798,294.14297
9781800,32933.84,294.1424,291.14798,294.14304
9782400,32504.742,294.14255,291.14798,294.1431
9783000,32007.703,294.14273,291.14798,294.14316
9783600,31460.295,294.1429,291.14798,294.14325
9784200,30880.088,294.1431,291.14798,294.14334
9784800,30357.238,294.14328,291.14798,294.14343
9785400,29968.105,294.14337,291.14798,294.14352
9786000,29668.52,294.14343,291.148,294.1436
9786600,29413.799,294.14346,291.148,294.14368
9787200,29159.256,294.1435,291.148,294.1438
9787800,28860.205,294.14352,291.148,294.1439
